"year_week","start_date","end_date","region_name","region_code","lat","long","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2013-08",2013-02-04,2013-02-10,"Veneto",5,45.43490485,12.33845213,60,712,78228,"9.1",153,"27.31",206,"17.38",332,"7.56",21,"1.25"
"2013-08",2013-02-04,2013-02-10,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,16,146,20933,"6.97",28,"14.77",27,"9.78",81,"18.52",10,"2.00"
"2013-08",2013-02-04,2013-02-10,"Liguria",7,44.41149315,8.9326992,41,328,48677,"6.74",42,"16.48",72,"15.97",177,"17.88",37,"2.68"
"2013-08",2013-02-04,2013-02-10,"Emilia Romagna",8,44.49436681,11.3417208,64,1069,85807,"12.46",200,"33.29",303,"26.11",522,"10.6",44,"2.32"
"2013-08",2013-02-04,2013-02-10,"Tuscany",9,43.76923077,11.25588885,49,542,62355,"8.69",61,"18.57",129,"18.56",304,"23.14",48,"3.2"
"2013-08",2013-02-04,2013-02-10,"Umbria",10,43.10675841,12.38824698,10,108,11844,"9.12",28,"22.71",47,"19.07",31,"14.88",2,"0.83"
"2013-08",2013-02-04,2013-02-10,"Marche",11,43.61675973,13.5188753,17,532,20353,"26.14",159,"51.29",220,"35.05",120,"15.05",33,"10.99"
"2013-08",2013-02-04,2013-02-10,"Lazio",12,41.89277044,12.48366722,78,1349,100237,"13.46",236,"41.13",352,"30.05",680,"10.92",81,"3.94"
"2013-08",2013-02-04,2013-02-10,"Abruzzo",13,42.35122196,13.39843823,13,163,14510,"11.23",40,"28.07",46,"15.24",63,"23.4",14,"5.01"
"2013-08",2013-02-04,2013-02-10,"Molise",14,41.55774754,14.65916051,6,57,7948,"7.17",6,"25.42",8,"11.36",36,"6.93",7,"3.85"
"2013-08",2013-02-04,2013-02-10,"Campania",15,40.83956555,14.25084984,31,436,37453,"11.64",78,"17.92",120,"16.18",228,"11.03",10,"2.00"
"2013-08",2013-02-04,2013-02-10,"Apulia",16,41.12559576,16.86736689,115,1057,146972,"7.19",163,"20.31",284,"16.22",543,"16.36",67,"2.35"
"2013-08",2013-02-04,2013-02-10,"Basilicata",17,40.63947052,15.80514834,4,43,5079,"8.47",13,"17.93",18,"13.08",11,"4.48",1,"1.9"
"2013-08",2013-02-04,2013-02-10,"Calabria",18,38.90597598,16.59440194,10,180,12523,"14.37",35,"20.81",101,"28.56",44,"22.52",0,"0"
"2013-08",2013-02-04,2013-02-10,"Sicily",19,38.11569725,13.3623567,54,550,69362,"7.93",51,"39.02",101,"23.01",342,"20.21",56,"3.54"
"2013-08",2013-02-04,2013-02-10,"Sardinia",20,39.21531192,9.110616306,11,106,12461,"8.51",33,"20.2",19,"6.76",47,"7.98",7,"3.29"
"2013-09",2013-02-11,2013-02-17,"Piedmont",1,45.0732745,7.680687483,26,254,35639,"7.13",29,"14.59",32,"8.48",167,"7.77",26,"3.1"
"2013-09",2013-02-11,2013-02-17,"Aosta Valley",2,45.73750286,7.320149366,5,41,5896,"6.95",9,"13.91",5,"5.07",23,"7.65",4,"3.18"
"2013-09",2013-02-11,2013-02-17,"Lombardy",3,45.46679409,9.190347404,141,936,197727,"4.73",157,"9.21",210,"7.2",513,"12.99",56,"1.43"
"2013-09",2013-02-11,2013-02-17,"AP Bolzano",21,46.49933453,11.35662422,11,120,19103,"6.28",18,"28.08",13,"5.01",86,"7.11",3,"0.79"
"2013-09",2013-02-11,2013-02-17,"AP Trento",22,46.06893511,11.12123097,13,150,16643,"9.01",20,"11.91",41,"12.85",78,"8.74",11,"3.85"
"2013-09",2013-02-11,2013-02-17,"Veneto",5,45.43490485,12.33845213,70,791,90354,"8.75",185,"33.02",179,"14.87",370,"7.05",57,"2.82"
"2013-09",2013-02-11,2013-02-17,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,16,132,20486,"6.44",18,"11.19",31,"10.51",71,"15.66",12,"2.54"
"2013-09",2013-02-11,2013-02-17,"Liguria",7,44.41149315,8.9326992,43,274,50770,"5.4",36,"14.12",44,"9.73",167,"16.58",27,"1.86"
"2013-09",2013-02-11,2013-02-17,"Emilia Romagna",8,44.49436681,11.3417208,68,891,90263,"9.87",161,"24.47",212,"17.43",489,"9.46",29,"1.46"
"2013-09",2013-02-11,2013-02-17,"Tuscany",9,43.76923077,11.25588885,49,426,63024,"6.76",33,"10.05",87,"12.55",270,"21.76",36,"2.35"
"2013-09",2013-02-11,2013-02-17,"Umbria",10,43.10675841,12.38824698,11,115,13437,"8.56",29,"19.27",53,"21.65",32,"12.81",1,"0.35"
"2013-09",2013-02-11,2013-02-17,"Marche",11,43.61675973,13.5188753,15,280,17958,"15.59",59,"29.65",74,"16.56",119,"13.86",28,"9.62"
"2013-09",2013-02-11,2013-02-17,"Lazio",12,41.89277044,12.48366722,80,1025,101244,"10.12",178,"29.16",272,"22.14",527,"8.42",48,"2.37"
"2013-09",2013-02-11,2013-02-17,"Abruzzo",13,42.35122196,13.39843823,13,129,13504,"9.55",24,"11.36",54,"12.87",37,"20.71",14,"6.74"
"2013-09",2013-02-11,2013-02-17,"Molise",14,41.55774754,14.65916051,9,91,10424,"8.73",38,"23.56",30,"10.78",20,"4.26",3,"2.25"
"2013-09",2013-02-11,2013-02-17,"Campania",15,40.83956555,14.25084984,50,677,59577,"11.36",164,"22.45",222,"17.35",254,"8.24",37,"4.28"
"2013-09",2013-02-11,2013-02-17,"Apulia",16,41.12559576,16.86736689,119,842,153656,"5.48",120,"15.48",212,"12.31",446,"12.96",64,"2.08"
"2013-09",2013-02-11,2013-02-17,"Basilicata",17,40.63947052,15.80514834,5,119,6222,"19.13",40,"52.91",59,"40.3",18,"5.66",2,"2.43"
"2013-09",2013-02-11,2013-02-17,"Calabria",18,38.90597598,16.59440194,9,127,11380,"11.16",32,"26.23",71,"24.26",23,"12.31",1,"0.66"
"2013-09",2013-02-11,2013-02-17,"Sicily",19,38.11569725,13.3623567,52,496,68383,"7.25",51,"33.51",80,"16.41",318,"19.42",47,"3.14"
"2013-09",2013-02-11,2013-02-17,"Sardinia",20,39.21531192,9.110616306,7,39,6328,"6.16",11,"6.44",25,"10.12",2,"1.38",1,"1.42"
"2013-10",2013-02-18,2013-02-24,"Piedmont",1,45.0732745,7.680687483,28,157,37968,"4.14",24,"13.39",13,"3.7",105,"4.48",15,"1.63"
"2013-10",2013-02-18,2013-02-24,"Aosta Valley",2,45.73750286,7.320149366,6,42,7370,"5.7",5,"7.73",3,"2.97",29,"6.91",5,"3.29"
"2013-10",2013-02-18,2013-02-24,"Lombardy",3,45.46679409,9.190347404,138,649,192881,"3.36",131,"8.1",150,"5.48",321,"8.28",47,"1.22"
"2013-10",2013-02-18,2013-02-24,"AP Bolzano",21,46.49933453,11.35662422,9,75,16495,"4.55",11,"29.57",13,"8.03",49,"4.43",2,"0.58"
"2013-10",2013-02-18,2013-02-24,"AP Trento",22,46.06893511,11.12123097,13,104,16454,"6.32",15,"8.93",23,"7.23",60,"6.95",6,"2.03"
"2013-10",2013-02-18,2013-02-24,"Veneto",5,45.43490485,12.33845213,69,549,81590,"6.73",106,"21.56",144,"13.81",274,"5.74",25,"1.35"
"2013-10",2013-02-18,2013-02-24,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,15,104,20243,"5.14",19,"10.02",27,"9.83",51,"12.41",7,"1.47"
"2013-10",2013-02-18,2013-02-24,"Liguria",7,44.41149315,8.9326992,40,166,46682,"3.56",19,"8.12",24,"6.03",106,"12.33",17,"1.28"
"2013-10",2013-02-18,2013-02-24,"Emilia Romagna",8,44.49436681,11.3417208,60,556,79967,"6.95",123,"18.44",146,"13.08",256,"5.77",31,"1.75"
"2013-10",2013-02-18,2013-02-24,"Tuscany",9,43.76923077,11.25588885,43,320,54024,"5.92",31,"9.44",65,"9.47",191,"17.09",33,"2.64"
"2013-10",2013-02-18,2013-02-24,"Umbria",10,43.10675841,12.38824698,12,84,15372,"5.46",9,"8.96",35,"17.17",29,"9.26",11,"3.06"
"2013-10",2013-02-18,2013-02-24,"Marche",11,43.61675973,13.5188753,16,181,19048,"9.5",33,"10.97",80,"12.36",52,"7.38",16,"6.35"
"2013-10",2013-02-18,2013-02-24,"Lazio",12,41.89277044,12.48366722,75,889,96558,"9.21",142,"26.62",192,"17.24",508,"8.42",47,"2.38"
"2013-10",2013-02-18,2013-02-24,"Abruzzo",13,42.35122196,13.39843823,16,123,17794,"6.91",24,"11.78",26,"6.51",61,"19.66",12,"3.8"
"2013-10",2013-02-18,2013-02-24,"Molise",14,41.55774754,14.65916051,5,24,6501,"3.69",5,"21.19",7,"10.4",8,"1.96",4,"2.66"
"2013-10",2013-02-18,2013-02-24,"Campania",15,40.83956555,14.25084984,30,247,37265,"6.63",52,"14.05",65,"9.21",114,"5.4",16,"2.96"
"2013-10",2013-02-18,2013-02-24,"Apulia",16,41.12559576,16.86736689,113,584,143893,"4.06",78,"8.61",120,"6.48",339,"11.37",47,"1.72"
"2013-10",2013-02-18,2013-02-24,"Basilicata",17,40.63947052,15.80514834,5,86,5964,"14.42",37,"34.42",38,"19.88",9,"3.67",2,"3.81"
"2013-10",2013-02-18,2013-02-24,"Calabria",18,38.90597598,16.59440194,6,33,8401,"3.93",5,"14.12",15,"12.94",13,"9.34",0,"0"
"2013-10",2013-02-18,2013-02-24,"Sicily",19,38.11569725,13.3623567,54,389,70186,"5.54",22,"16.87",52,"11.26",280,"16.09",35,"2.25"
"2013-10",2013-02-18,2013-02-24,"Sardinia",20,39.21531192,9.110616306,6,31,5446,"5.69",8,"6.1",22,"10.93",1,"0.7",0,"0"
"2013-11",2013-02-25,2013-03-03,"Piedmont",1,45.0732745,7.680687483,30,147,39597,"3.71",10,"5.74",16,"4.63",103,"4.17",18,"1.86"
"2013-11",2013-02-25,2013-03-03,"Aosta Valley",2,45.73750286,7.320149366,6,22,7370,"2.99",3,"4.64",1,"0.99",14,"3.34",4,"2.63"
"2013-11",2013-02-25,2013-03-03,"Lombardy",3,45.46679409,9.190347404,133,376,184232,"2.04",64,"3.72",89,"3.15",201,"5.51",22,"0.61"
"2013-11",2013-02-25,2013-03-03,"AP Bolzano",21,46.49933453,11.35662422,8,52,13650,"3.81",9,"39.82",10,"8.36",31,"3.34",2,"0.68"
"2013-11",2013-02-25,2013-03-03,"AP Trento",22,46.06893511,11.12123097,11,64,14090,"4.54",8,"6.15",6,"2.3",47,"6.09",3,"1.22"
"2013-11",2013-02-25,2013-03-03,"Veneto",5,45.43490485,12.33845213,68,469,87737,"5.35",92,"17.91",103,"9.13",259,"5.04",15,"0.75"
"2013-11",2013-02-25,2013-03-03,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,16,75,21837,"3.43",8,"4.22",17,"5.99",45,"11.07",5,"0.99"
"2013-11",2013-02-25,2013-03-03,"Liguria",7,44.41149315,8.9326992,40,150,47102,"3.18",15,"7.12",23,"5.72",92,"10.32",20,"1.47"
"2013-11",2013-02-25,2013-03-03,"Emilia Romagna",8,44.49436681,11.3417208,60,370,78312,"4.72",68,"9.46",90,"7.14",189,"4.5",23,"1.39"
"2013-11",2013-02-25,2013-03-03,"Tuscany",9,43.76923077,11.25588885,42,256,54164,"4.73",13,"5.15",47,"8.75",174,"15.7",22,"1.65"
"2013-11",2013-02-25,2013-03-03,"Umbria",10,43.10675841,12.38824698,12,63,14485,"4.35",14,"8.08",22,"7.38",24,"10.59",3,"1.04"
"2013-11",2013-02-25,2013-03-03,"Marche",11,43.61675973,13.5188753,16,117,19715,"5.93",15,"7.37",28,"7.1",63,"6.38",11,"2.85"
"2013-11",2013-02-25,2013-03-03,"Lazio",12,41.89277044,12.48366722,75,674,97878,"6.89",104,"21.31",128,"12.6",397,"6.35",45,"2.21"
"2013-11",2013-02-25,2013-03-03,"Abruzzo",13,42.35122196,13.39843823,16,78,18014,"4.33",17,"7.66",20,"4.94",31,"9.48",10,"3.16"
"2013-11",2013-02-25,2013-03-03,"Molise",14,41.55774754,14.65916051,7,30,9514,"3.15",4,"16.95",5,"7.01",17,"2.9",4,"1.47"
"2013-11",2013-02-25,2013-03-03,"Campania",15,40.83956555,14.25084984,28,193,34598,"5.58",22,"6.7",54,"8.33",105,"5.34",12,"2.32"
"2013-11",2013-02-25,2013-03-03,"Apulia",16,41.12559576,16.86736689,108,380,140409,"2.71",42,"6.41",69,"4.71",232,"7.39",37,"1.32"
"2013-11",2013-02-25,2013-03-03,"Basilicata",17,40.63947052,15.80514834,4,35,5071,"6.9",9,"12.41",13,"9.36",12,"4.93",1,"1.92"
"2013-11",2013-02-25,2013-03-03,"Calabria",18,38.90597598,16.59440194,10,83,13023,"6.37",29,"21.64",33,"11.08",20,"10.08",1,"0.49"
"2013-11",2013-02-25,2013-03-03,"Sicily",19,38.11569725,13.3623567,52,278,67552,"4.12",14,"11.01",28,"6.37",190,"11.37",46,"2.98"
"2013-11",2013-02-25,2013-03-03,"Sardinia",20,39.21531192,9.110616306,6,15,5446,"2.75",5,"3.81",8,"3.97",2,"1.41",0,"0"
"2013-12",2013-03-04,2013-03-10,"Piedmont",1,45.0732745,7.680687483,23,99,30439,"3.25",10,"5.75",14,"4.27",61,"3.33",14,"1.98"
"2013-12",2013-03-04,2013-03-10,"Aosta Valley",2,45.73750286,7.320149366,4,19,4394,"4.32",3,"4.64",3,"3.13",10,"4.86",3,"4.12"
"2013-12",2013-03-04,2013-03-10,"Lombardy",3,45.46679409,9.190347404,132,348,185225,"1.88",66,"4.21",83,"3.11",182,"4.91",17,"0.46"
"2013-12",2013-03-04,2013-03-10,"AP Bolzano",21,46.49933453,11.35662422,7,18,11519,"1.56",0,"0",0,"0",17,"2.34",1,"0.42"
"2013-12",2013-03-04,2013-03-10,"AP Trento",22,46.06893511,11.12123097,11,55,14872,"3.7",6,"5.12",5,"2.64",35,"3.97",9,"3.01"
"2013-12",2013-03-04,2013-03-10,"Veneto",5,45.43490485,12.33845213,69,360,88857,"4.05",44,"7.85",77,"6.43",218,"4.23",21,"1.06"
"2013-12",2013-03-04,2013-03-10,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,15,53,20041,"2.64",5,"2.94",10,"3.61",35,"8.6",3,"0.63"
"2013-12",2013-03-04,2013-03-10,"Liguria",7,44.41149315,8.9326992,42,117,49650,"2.36",10,"3.92",15,"3.33",81,"8.29",11,"0.78"
"2013-12",2013-03-04,2013-03-10,"Emilia Romagna",8,44.49436681,11.3417208,47,204,61430,"3.32",41,"6.28",44,"4.27",102,"3.2",17,"1.34"
"2013-12",2013-03-04,2013-03-10,"Tuscany",9,43.76923077,11.25588885,41,156,52857,"2.95",14,"4.26",31,"4.57",93,"9.72",18,"1.47"
"2013-12",2013-03-04,2013-03-10,"Umbria",10,43.10675841,12.38824698,9,30,11186,"2.68",6,"6.71",9,"4.55",13,"7.57",2,"0.81"
"2013-12",2013-03-04,2013-03-10,"Marche",11,43.61675973,13.5188753,15,77,17642,"4.36",12,"4.69",19,"3.75",35,"4.71",11,"4.27"
"2013-12",2013-03-04,2013-03-10,"Lazio",12,41.89277044,12.48366722,77,395,100244,"3.94",52,"9.59",75,"6.75",242,"3.83",26,"1.27"
"2013-12",2013-03-04,2013-03-10,"Abruzzo",13,42.35122196,13.39843823,11,51,11046,"4.62",11,"5.21",16,"3.89",18,"12.86",6,"4.45"
"2013-12",2013-03-04,2013-03-10,"Molise",14,41.55774754,14.65916051,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-12",2013-03-04,2013-03-10,"Campania",15,40.83956555,14.25084984,19,150,24623,"6.09",11,"4.81",34,"7.44",87,"6.12",18,"5.07"
"2013-12",2013-03-04,2013-03-10,"Apulia",16,41.12559576,16.86736689,111,239,143304,"1.67",31,"3.91",55,"3.21",132,"4.47",21,"0.74"
"2013-12",2013-03-04,2013-03-10,"Basilicata",17,40.63947052,15.80514834,2,33,2050,"16.1",13,"17.93",20,"15.09",0,"0",0,"0"
"2013-12",2013-03-04,2013-03-10,"Calabria",18,38.90597598,16.59440194,9,69,11760,"5.87",24,"15.95",29,"9.22",16,"8.78",0,"0"
"2013-12",2013-03-04,2013-03-10,"Sicily",19,38.11569725,13.3623567,53,218,67477,"3.23",22,"14.13",20,"4.00",150,"9.2",26,"1.68"
"2013-12",2013-03-04,2013-03-10,"Sardinia",20,39.21531192,9.110616306,7,54,6967,"7.75",7,"5.34",35,"17.33",11,"4.36",1,"0.9"
"2013-13",2013-03-11,2013-03-17,"Piedmont",1,45.0732745,7.680687483,30,79,39923,"1.98",23,"7.41",23,"4.15",29,"1.27",4,"0.47"
"2013-13",2013-03-11,2013-03-17,"Aosta Valley",2,45.73750286,7.320149366,5,23,5896,"3.9",4,"6.18",3,"3.04",13,"4.33",3,"2.38"
"2013-13",2013-03-11,2013-03-17,"Lombardy",3,45.46679409,9.190347404,129,253,180409,"1.4",44,"3.04",47,"1.91",149,"4.36",13,"0.36"
"2013-13",2013-03-11,2013-03-17,"AP Bolzano",21,46.49933453,11.35662422,7,7,11918,"0.59",0,"0",0,"0",7,"0.9",0,"0"
"2013-13",2013-03-11,2013-03-17,"AP Trento",22,46.06893511,11.12123097,8,29,10133,"2.86",8,"6.83",6,"3.31",15,"2.79",0,"0"
"2013-13",2013-03-11,2013-03-17,"Veneto",5,45.43490485,12.33845213,56,155,70832,"2.19",8,"1.91",18,"200",115,"2.79",14,"0.85"
"2013-13",2013-03-11,2013-03-17,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,12,23,16372,"1.4",1,"1.47",3,"1.71",19,"5.04",0,"0"
"2013-13",2013-03-11,2013-03-17,"Liguria",7,44.41149315,8.9326992,38,65,45142,"1.44",9,"3.53",16,"3.64",36,"4.12",4,"0.32"
"2013-13",2013-03-11,2013-03-17,"Emilia Romagna",8,44.49436681,11.3417208,38,91,52190,"1.74",9,"3.14",12,"2.32",63,"2.01",7,"0.55"
"2013-13",2013-03-11,2013-03-17,"Tuscany",9,43.76923077,11.25588885,45,137,58257,"2.35",12,"3.65",25,"3.65",88,"7.21",12,"0.85"
"2013-13",2013-03-11,2013-03-17,"Umbria",10,43.10675841,12.38824698,10,19,12685,"1.5",2,"1.99",7,"3.56",8,"4.06",2,"0.69"
"2013-13",2013-03-11,2013-03-17,"Marche",11,43.61675973,13.5188753,10,33,13889,"2.38",3,"8.45",2,"2.18",24,"2.57",4,"1.22"
"2013-13",2013-03-11,2013-03-17,"Lazio",12,41.89277044,12.48366722,70,257,90862,"2.83",44,"7.53",61,"5.25",135,"2.44",17,"0.94"
"2013-13",2013-03-11,2013-03-17,"Abruzzo",13,42.35122196,13.39843823,14,37,15591,"2.37",8,"4.31",14,"3.87",14,"4.53",1,"0.36"
"2013-13",2013-03-11,2013-03-17,"Molise",14,41.55774754,14.65916051,13,106,15476,"6.85",49,"23.86",36,"11.44",18,"2.36",3,"1.14"
"2013-13",2013-03-11,2013-03-17,"Campania",15,40.83956555,14.25084984,16,90,19585,"4.6",19,"21.57",17,"6.63",46,"3.58",8,"2.42"
"2013-13",2013-03-11,2013-03-17,"Apulia",16,41.12559576,16.86736689,96,157,122880,"1.28",24,"3.52",30,"2.06",90,"3.39",13,"0.54"
"2013-13",2013-03-11,2013-03-17,"Basilicata",17,40.63947052,15.80514834,3,23,3568,"6.45",2,"2.76",16,"11.74",4,"3.13",1,"5.00"
"2013-13",2013-03-11,2013-03-17,"Calabria",18,38.90597598,16.59440194,9,49,11348,"4.32",25,"13.49",24,"6.48",0,"0",0,"0"
"2013-13",2013-03-11,2013-03-17,"Sicily",19,38.11569725,13.3623567,48,145,62022,"2.34",3,"2.36",14,"3.31",110,"7.24",18,"1.28"
"2013-13",2013-03-11,2013-03-17,"Sardinia",20,39.21531192,9.110616306,4,11,4529,"2.43",1,"1.71",7,"7.33",3,"1.45",0,"0"
"2013-14",2013-03-18,2013-03-24,"Piedmont",1,45.0732745,7.680687483,23,87,30838,"2.82",10,"5.6",10,"3.12",55,"2.97",12,"1.64"
"2013-14",2013-03-18,2013-03-24,"Aosta Valley",2,45.73750286,7.320149366,5,15,5896,"2.54",2,"3.09",1,"1.01",11,"3.66",1,"0.79"
"2013-14",2013-03-18,2013-03-24,"Lombardy",3,45.46679409,9.190347404,135,198,190085,"1.04",27,"1.76",46,"1.71",114,"3.26",11,"0.29"
"2013-14",2013-03-18,2013-03-24,"AP Bolzano",21,46.49933453,11.35662422,5,10,8899,"1.12",1,"4.44",5,"4.68",4,"0.69",0,"0"
"2013-14",2013-03-18,2013-03-24,"AP Trento",22,46.06893511,11.12123097,10,14,13755,"1.02",1,"1.86",0,"0",11,"1.25",2,"0.67"
"2013-14",2013-03-18,2013-03-24,"Veneto",5,45.43490485,12.33845213,69,127,88857,"1.43",7,"1.25",19,"1.59",93,"1.81",8,"0.4"
"2013-14",2013-03-18,2013-03-24,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,13,18,17780,"1.01",0,"0",1,"0.36",14,"3.92",3,"0.81"
"2013-14",2013-03-18,2013-03-24,"Liguria",7,44.41149315,8.9326992,39,46,46412,"0.99",6,"2.35",5,"1.12",31,"4.29",4,"0.31"
"2013-14",2013-03-18,2013-03-24,"Emilia Romagna",8,44.49436681,11.3417208,42,132,56927,"2.32",18,"4.87",21,"2.55",72,"2.22",21,"1.66"
"2013-14",2013-03-18,2013-03-24,"Tuscany",9,43.76923077,11.25588885,46,68,58272,"1.17",4,"1.46",8,"1.26",54,"4.65",2,"0.14"
"2013-14",2013-03-18,2013-03-24,"Umbria",10,43.10675841,12.38824698,10,9,11592,"0.78",0,"0",6,"2.04",3,"2.15",0,"0"
"2013-14",2013-03-18,2013-03-24,"Marche",11,43.61675973,13.5188753,9,18,10839,"1.66",1,"1.11",1,"0.46",12,"2.14",4,"1.85"
"2013-14",2013-03-18,2013-03-24,"Lazio",12,41.89277044,12.48366722,70,210,89624,"2.34",49,"10.45",37,"3.75",111,"1.95",13,"0.72"
"2013-14",2013-03-18,2013-03-24,"Abruzzo",13,42.35122196,13.39843823,11,25,11552,"2.16",9,"6.32",7,"2.33",6,"2.76",3,"1.44"
"2013-14",2013-03-18,2013-03-24,"Molise",14,41.55774754,14.65916051,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2013-14",2013-03-18,2013-03-24,"Campania",15,40.83956555,14.25084984,15,52,18656,"2.79",8,"4.3",7,"1.88",34,"3.31",3,"1.07"
"2013-14",2013-03-18,2013-03-24,"Apulia",16,41.12559576,16.86736689,96,109,124140,"0.88",10,"1.39",17,"1.11",71,"2.93",11,"0.46"
"2013-14",2013-03-18,2013-03-24,"Basilicata",17,40.63947052,15.80514834,2,10,2281,"4.38",8,"22.86",2,"2.69",0,"0",0,"0"
"2013-14",2013-03-18,2013-03-24,"Calabria",18,38.90597598,16.59440194,8,8,10423,"0.77",3,"3.25",4,"1.71",1,"0.45",0,"0"
"2013-14",2013-03-18,2013-03-24,"Sicily",19,38.11569725,13.3623567,50,104,64053,"1.62",1,"0.66",7,"1.48",81,"5.48",15,"1.05"
"2013-14",2013-03-18,2013-03-24,"Sardinia",20,39.21531192,9.110616306,5,12,4969,"2.41",6,"5.54",5,"2.81",1,"0.71",0,"0"
"2013-15",2013-03-25,2013-03-31,"Piedmont",1,45.0732745,7.680687483,26,106,34622,"3.06",14,"7.73",16,"4.63",63,"2.98",13,"1.58"
"2013-15",2013-03-25,2013-03-31,"Aosta Valley",2,45.73750286,7.320149366,3,6,3510,"1.71",0,"0",0,"0",6,"2.94",0,"0"
"2013-15",2013-03-25,2013-03-31,"Lombardy",3,45.46679409,9.190347404,129,147,181360,"0.81",28,"1.85",44,"1.63",64,"1.59",11,"0.31"
"2013-15",2013-03-25,2013-03-31,"AP Bolzano",21,46.49933453,11.35662422,7,10,11118,"0.9",2,"8.85",2,"1.79",5,"0.68",1,"0.41"
"2013-15",2013-03-25,2013-03-31,"AP Trento",22,46.06893511,11.12123097,8,8,9419,"0.85",1,"0.91",2,"0.76",4,"0.94",1,"0.7"
"2013-15",2013-03-25,2013-03-31,"Veneto",5,45.43490485,12.33845213,67,90,86457,"1.04",17,"3.03",6,"0.5",63,"1.27",4,"0.21"
"2013-15",2013-03-25,2013-03-31,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,12,12,16180,"0.74",0,"0",0,"0",12,"3.81",0,"0"
"2013-15",2013-03-25,2013-03-31,"Liguria",7,44.41149315,8.9326992,37,24,44282,"0.54",1,"0.39",7,"1.59",11,"1.27",5,"0.4"
"2013-15",2013-03-25,2013-03-31,"Emilia Romagna",8,44.49436681,11.3417208,35,49,48657,"1.01",9,"3.8",8,"1.32",29,"1.00",3,"0.27"
"2013-15",2013-03-25,2013-03-31,"Tuscany",9,43.76923077,11.25588885,48,51,60820,"0.84",5,"1.52",3,"0.43",36,"3.67",7,"0.47"
"2013-15",2013-03-25,2013-03-31,"Umbria",10,43.10675841,12.38824698,11,11,13919,"0.79",1,"0.81",5,"1.99",4,"1.83",1,"0.34"
"2013-15",2013-03-25,2013-03-31,"Marche",11,43.61675973,13.5188753,7,13,9154,"1.42",0,"0",1,"1.11",10,"1.76",2,"0.88"
"2013-15",2013-03-25,2013-03-31,"Lazio",12,41.89277044,12.48366722,63,129,83054,"1.55",18,"5.89",18,"2.57",82,"1.49",11,"0.61"
"2013-15",2013-03-25,2013-03-31,"Abruzzo",13,42.35122196,13.39843823,12,20,13330,"1.5",5,"3.15",3,"0.94",6,"2.29",6,"2.45"
"2013-15",2013-03-25,2013-03-31,"Molise",14,41.55774754,14.65916051,6,8,7729,"1.04",0,"0",0,"0",8,"1.62",0,"0"
"2013-15",2013-03-25,2013-03-31,"Campania",15,40.83956555,14.25084984,28,35,33432,"1.05",9,"2.59",12,"1.86",12,"0.63",2,"0.45"
"2013-15",2013-03-25,2013-03-31,"Apulia",16,41.12559576,16.86736689,91,67,116673,"0.57",9,"1.51",8,"0.59",41,"1.71",9,"0.39"
"2013-15",2013-03-25,2013-03-31,"Basilicata",17,40.63947052,15.80514834,2,1,2799,"0.36",0,"0",0,"0",1,"0.48",0,"0"
"2013-15",2013-03-25,2013-03-31,"Calabria",18,38.90597598,16.59440194,8,26,9795,"2.65",20,"15.8",5,"1.89",1,"0.57",0,"0"
"2013-15",2013-03-25,2013-03-31,"Sicily",19,38.11569725,13.3623567,49,83,64642,"1.28",1,"0.77",2,"0.45",67,"4.69",13,"0.92"
"2013-15",2013-03-25,2013-03-31,"Sardinia",20,39.21531192,9.110616306,5,7,4810,"1.46",3,"2.29",4,"1.99",0,"0",0,"0"
"2013-16",2013-04-01,2013-04-07,"Piedmont",1,45.0732745,7.680687483,25,56,32774,"1.71",16,"5.76",15,"3.11",22,"1.21",3,"0.43"
"2013-16",2013-04-01,2013-04-07,"Aosta Valley",2,45.73750286,7.320149366,4,6,4513,"1.33",1,"1.55",0,"0",5,"2.47",0,"0"
"2013-16",2013-04-01,2013-04-07,"Lombardy",3,45.46679409,9.190347404,121,92,172275,"0.53",15,"1.11",22,"0.98",46,"1.32",9,"0.26"
"2013-16",2013-04-01,2013-04-07,"AP Bolzano",21,46.49933453,11.35662422,7,5,11118,"0.45",0,"0",0,"0",5,"0.68",0,"0"
"2013-16",2013-04-01,2013-04-07,"AP Trento",22,46.06893511,11.12123097,9,14,11796,"1.19",6,"5.26",4,"2.07",4,"0.61",0,"0"
"2013-16",2013-04-01,2013-04-07,"Veneto",5,45.43490485,12.33845213,7,54,90354,"0.6",6,"1.07",2,"0.17",44,"0.84",2,"0.1"
"2013-16",2013-04-01,2013-04-07,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,9,5,13027,"0.38",0,"0",0,"0",4,"1.24",1,"0.35"
